pgID	interpChr	interpOrd	og	repGene	genome	chr	start	end	hap1	salicifolius	hap2
4492	X	3397	17570	NChap1_final_00003397	hap1	X	106652191	106653353	NChap1_final_00003397	R_salicifolius_00019903	
4494	X	3399	17632	NChap1_final_00003399	hap1	X	106706339	106707990	NChap1_final_00003399	R_salicifolius_00019902	
4496	X	3400	17634	NChap1_final_00003400	hap1	X	106707867	106709960	NChap1_final_00003400	R_salicifolius_00019900	
4502	X	3404	17595	NChap1_final_00003404	hap1	X	106871418	106876442	NChap1_final_00003404	R_salicifolius_00019896	
4504	X	3406	17596	NChap1_final_00003406	hap1	X	106884047	106886415	NChap1_final_00003406	R_salicifolius_00019895	
4509	X	3411	17620	NChap1_final_00003411	hap1	X	106994595	106999066	NChap1_final_00003411	R_salicifolius_00019894	
4510	X	3412	17621	NChap1_final_00003412	hap1	X	107016501	107018625	NChap1_final_00003412	R_salicifolius_00019893	
4512	X	3414	17622	NChap1_final_00003414	hap1	X	107077412	107079347	NChap1_final_00003414	R_salicifolius_00019892	
4514	X	3415	17636	NChap1_final_00003415	hap1	X	107132323	107135243	NChap1_final_00003415	R_salicifolius_00019890	
4517	X	3417	17637	NChap1_final_00003417	hap1	X	107157094	107171958	NChap1_final_00003417	R_salicifolius_00019887	
4518	X	3418	17635	NChap1_final_00003418	hap1	X	107161754	107167520	NChap1_final_00003418	R_salicifolius_00019888	
4521	X	3420	17612	NChap1_final_00003420	hap1	X	107181381	107183202	NChap1_final_00003420	R_salicifolius_00019884	
4538	X	3431	17582	NChap1_final_00003431	hap1	X	107777638	107778025	NChap1_final_00003431	R_salicifolius_00019870	
4542	X	3435	17609	NChap1_final_00003435	hap1	X	107805492	107806382	NChap1_final_00003435	R_salicifolius_00019869	
4557	X	3449	17591	NChap1_final_00003449	hap1	X	108192690	108194385	NChap1_final_00003449	R_salicifolius_00019865	
4561	X	3455	17630	NChap1_final_00003455	hap1	X	108388925	108392740	NChap1_final_00003455	R_salicifolius_00019864	
4563	X	3460	17615	NChap1_final_00003460	hap1	X	108659276	108661393	NChap1_final_00003460	R_salicifolius_00019863	
4573	X	3471	17628	NChap1_final_00003471	hap1	X	108920075	108924100	NChap1_final_00003471	R_salicifolius_00019859	
4579	X	3477	17643	NChap1_final_00003477	hap1	X	109111834	109120755	NChap1_final_00003477	R_salicifolius_00019856	
4599	X	3496	17644	NChap1_final_00003496	hap1	X	109682154	109685604	NChap1_final_00003496	R_salicifolius_00019847	
4600	X	3497	17646	NChap1_final_00003497	hap1	X	109748247	109754568	NChap1_final_00003497	R_salicifolius_00019846	
4602	X	3499	17641	NChap1_final_00003499	hap1	X	109978282	109987738	NChap1_final_00003499	R_salicifolius_00019845	
4603	X	3500	17639	NChap1_final_00003500	hap1	X	110020419	110022707	NChap1_final_00003500	R_salicifolius_00019844	
4608	X	3507	13449	NChap1_final_00003507	hap1	X	110301432	110305069	NChap1_final_00003507	R_salicifolius_00019832	NChap2_final_00022508
4609	X	3508	17725	NChap1_final_00003508	hap1	X	110323320	110326571	NChap1_final_00003508	R_salicifolius_00019831	
4612	X	3510	17726	NChap1_final_00003510	hap1	X	110363676	110367802	NChap1_final_00003510	R_salicifolius_00019834	
4631	X	3527	17679	NChap1_final_00003527	hap1	X	110641107	110642195	NChap1_final_00003527	R_salicifolius_00019840	
4632	X	3528	17676	NChap1_final_00003528	hap1	X	110642702	110644799	NChap1_final_00003528	R_salicifolius_00019841	
4633	X	3529	17666	NChap1_final_00003529	hap1	X	110686239	110690308	NChap1_final_00003529	R_salicifolius_00019842	
4641	X	3537	17681	NChap1_final_00003537	hap1	X	110852733	110854832	NChap1_final_00003537	R_salicifolius_00019949	
4648	X	3543	17696	NChap1_final_00003543	hap1	X	111033226	111033988	NChap1_final_00003543	R_salicifolius_00019953	
4663	X	3552	17756	NChap1_final_00003552	hap1	X	111235184	111242865	NChap1_final_00003552	R_salicifolius_00019964	
4676	X	3565	17648	NChap1_final_00003565	hap1	X	111479620	111481271	NChap1_final_00003565	R_salicifolius_00019967	
4682	X	3570	17649	NChap1_final_00003570	hap1	X	111596897	111597611	NChap1_final_00003570	R_salicifolius_00019969	
4686	X	3573	17647	NChap1_final_00003573	hap1	X	111748326	111751538	NChap1_final_00003573	R_salicifolius_00019971	
4706	X	3591	17652	NChap1_final_00003591	hap1	X	112436795	112437736	NChap1_final_00003591	R_salicifolius_00019981	
4727	X	3607	17700	NChap1_final_00003607	hap1	X	112767620	112769069	NChap1_final_00003607	R_salicifolius_00019992	
4739	X	3616	17702	NChap1_final_00003616	hap1	X	112946216	112949909	NChap1_final_00003616	R_salicifolius_00019998	
4745	X	3623	17688	NChap1_final_00003623	hap1	X	112996987	112998445	NChap1_final_00003623	R_salicifolius_00020000	
4763	X	3641	17723	NChap1_final_00003641	hap1	X	113352214	113355485	NChap1_final_00003641	R_salicifolius_00019616	
4774	X	3648	17682	NChap1_final_00003648	hap1	X	113631767	113634959	NChap1_final_00003648	R_salicifolius_00019621	
4775	X	3649	17683	NChap1_final_00003649	hap1	X	113656712	113657140	NChap1_final_00003649	R_salicifolius_00019622	
4781	X	3653	17706	NChap1_final_00003653	hap1	X	113696873	113702253	NChap1_final_00003653	R_salicifolius_00019627	
4785	X	3655	17709	NChap1_final_00003655	hap1	X	113779916	113780714	NChap1_final_00003655	R_salicifolius_00019630	
4786	X	3656	17732	NChap1_final_00003656	hap1	X	113862272	113863983	NChap1_final_00003656	R_salicifolius_00019631	
4789	X	3658	17728	NChap1_final_00003658	hap1	X	113932022	113934939	NChap1_final_00003658	R_salicifolius_00019633	
4791	X	3660	17730	NChap1_final_00003660	hap1	X	113975581	113977354	NChap1_final_00003660	R_salicifolius_00019634	
4792	X	3661	17719	NChap1_final_00003661	hap1	X	113990833	113991972	NChap1_final_00003661	R_salicifolius_00019635	
4793	X	3662	17716	NChap1_final_00003662	hap1	X	113994751	113996346	NChap1_final_00003662	R_salicifolius_00019637	
4848	X	3717	17744	NChap1_final_00003717	hap1	X	117712071	117715546	NChap1_final_00003717	R_salicifolius_00019694	
4849	X	3718	17745	NChap1_final_00003718	hap1	X	117715331	117717631	NChap1_final_00003718	R_salicifolius_00019695	
4855	X	3723	17778	NChap1_final_00003723	hap1	X	117864431	117867069	NChap1_final_00003723	R_salicifolius_00019697	
4856	X	3724	17773	NChap1_final_00003724	hap1	X	118145489	118149345	NChap1_final_00003724	R_salicifolius_00019698	
4862	X	3731	17768	NChap1_final_00003731	hap1	X	118332727	118334300	NChap1_final_00003731	R_salicifolius_00019699	
4876	X	3745	17799	NChap1_final_00003745	hap1	X	118985552	118987676	NChap1_final_00003745	R_salicifolius_00019703	
4878	X	3746	17770	NChap1_final_00003746	hap1	X	118989712	118993856	NChap1_final_00003746	R_salicifolius_00019705	
4879	X	3747	17771	NChap1_final_00003747	hap1	X	119044758	119047604	NChap1_final_00003747	R_salicifolius_00019706	
4884	X	3752	17749	NChap1_final_00003752	hap1	X	119378705	119381937	NChap1_final_00003752	R_salicifolius_00019707	
4886	X	3754	17741	NChap1_final_00003754	hap1	X	119546500	119548858	NChap1_final_00003754	R_salicifolius_00019712	
4894	X	3760	17779	NChap1_final_00003760	hap1	X	120207431	120210118	NChap1_final_00003760	R_salicifolius_00019711	
4903	X	3770	17804	NChap1_final_00003770	hap1	X	120890256	120893212	NChap1_final_00003770	R_salicifolius_00019714	
4904	X	3771	17805	NChap1_final_00003771	hap1	X	120896660	120900697	NChap1_final_00003771	R_salicifolius_00019715	
4910	X	3776	17766	NChap1_final_00003776	hap1	X	121059427	121062320	NChap1_final_00003776	R_salicifolius_00019719	
4920	X	3782	17795	NChap1_final_00003782	hap1	X	121660242	121664879	NChap1_final_00003782	R_salicifolius_00019724	
4921	X	3783	17819	NChap1_final_00003783	hap1	X	121795155	121802873	NChap1_final_00003783	R_salicifolius_00019725	
4923	X	3784	17820	NChap1_final_00003784	hap1	X	121802935	121804553	NChap1_final_00003784	R_salicifolius_00019727	
4925	X	3786	17823	NChap1_final_00003786	hap1	X	121843421	121844106	NChap1_final_00003786	R_salicifolius_00019729	
4938	X	3799	17801	NChap1_final_00003799	hap1	X	122832004	122834012	NChap1_final_00003799	R_salicifolius_00019733	
4944	X	3804	17817	NChap1_final_00003804	hap1	X	123045238	123046555	NChap1_final_00003804	R_salicifolius_00019737	
4949	X	3808	17803	NChap1_final_00003808	hap1	X	123278722	123279614	NChap1_final_00003808	R_salicifolius_00019742	
4956	X	3813	17829	NChap1_final_00003813	hap1	X	123504766	123507550	NChap1_final_00003813	R_salicifolius_00019748	
4957	X	3814	17830	NChap1_final_00003814	hap1	X	123517746	123521573	NChap1_final_00003814	R_salicifolius_00019749	
4958	X	3816	17796	NChap1_final_00003816	hap1	X	123681624	123683167	NChap1_final_00003816	R_salicifolius_00019750	
4977	X	3822	17834	NChap1_final_00003822	hap1	X	124269164	124276039	NChap1_final_00003822	R_salicifolius_00019769	
4982	X	3827	17836	NChap1_final_00003827	hap1	X	124435303	124437984	NChap1_final_00003827	R_salicifolius_00019771	
4990	X	3838	14259	NChap1_final_00003838	hap1	X	124854697	124858044	NChap1_final_00003838	R_salicifolius_00019772	NChap2_final_00020530
5002	X	3843	17841	NChap1_final_00003843	hap1	X	124951729	124956021	NChap1_final_00003843	R_salicifolius_00019774	
5011	X	3848	17831	NChap1_final_00003848	hap1	X	124987643	124990641	NChap1_final_00003848	R_salicifolius_00019776	
5020	X	3852	17814	NChap1_final_00003852	hap1	X	125215613	125217928	NChap1_final_00003852	R_salicifolius_00019778	
5030	X	3857	17833	NChap1_final_00003857	hap1	X	125444521	125448795	NChap1_final_00003857	R_salicifolius_00019780	
5035	X	3859	17815	NChap1_final_00003859	hap1	X	125588642	125590098	NChap1_final_00003859	R_salicifolius_00019781	
5052	X	3873	14309	NChap1_final_00003873	hap1	X	126096821	126103614	NChap1_final_00003873	R_salicifolius_00018415	NChap2_final_00020494
5054	X	3875	14310	NChap1_final_00003875	hap1	X	126105454	126116167	NChap1_final_00003875	R_salicifolius_00018416	NChap2_final_00020493
5055	X	3876	18342	R_salicifolius_00018417	salicifolius	ScaOOZI_8_HRSCAF_11	9061129	9066798		R_salicifolius_00018417	NChap2_final_00020492
5060	X	3878	14290	NChap1_final_00003878	hap1	X	126243877	126247406	NChap1_final_00003878	R_salicifolius_00018419	NChap2_final_00020490
5065	X	3879	14284	NChap1_final_00003879	hap1	X	126560758	126562712	NChap1_final_00003879	R_salicifolius_00018422	NChap2_final_00020487
5067	X	3880	14298	NChap1_final_00003880	hap1	X	126703443	126708290	NChap1_final_00003880	R_salicifolius_00018423	NChap2_final_00020485
5071	X	3881	14299	NChap1_final_00003881	hap1	X	126732866	126736333	NChap1_final_00003881	R_salicifolius_00018429	NChap2_final_00020484
5074	X	3882	14301	NChap1_final_00003882	hap1	X	126763630	126766314	NChap1_final_00003882	R_salicifolius_00018430	NChap2_final_00020481
5076	X	3883	14333	NChap1_final_00003883	hap1	X	126808352	126812323	NChap1_final_00003883	R_salicifolius_00018432	NChap2_final_00020510
5080	X	3885	14334	NChap1_final_00003885	hap1	X	126816827	126824084	NChap1_final_00003885	R_salicifolius_00018436	NChap2_final_00020508
5081	X	3886	14335	NChap1_final_00003886	hap1	X	126824955	126828827	NChap1_final_00003886	R_salicifolius_00018437	NChap2_final_00020507
5091	X	3890	14291	NChap1_final_00003890	hap1	X	126984179	126985824	NChap1_final_00003890	R_salicifolius_00018449	NChap2_final_00020562
5095	X	3893	14286	NChap1_final_00003893	hap1	X	127037955	127038614	NChap1_final_00003893	R_salicifolius_00018452	NChap2_final_00020556
5100	X	3895	14293	NChap1_final_00003895	hap1	X	127088186	127094639	NChap1_final_00003895	R_salicifolius_00018456	NChap2_final_00020553
5101	X	3896	14295	NChap1_final_00003896	hap1	X	127154059	127157800	NChap1_final_00003896	R_salicifolius_00018457	NChap2_final_00020552
5106	X	3903	17835	NChap1_final_00003903	hap1	X	127359461	127369376	NChap1_final_00003903	R_salicifolius_00018459	
5113	X	3910	17839	NChap1_final_00003910	hap1	X	127518886	127558517	NChap1_final_00003910	R_salicifolius_00018460	
5120	X	3918	14340	NChap1_final_00003918	hap1	X	128215800	128222584	NChap1_final_00003918	R_salicifolius_00018462	NChap2_final_00019253
5121	X	3919	14341	NChap1_final_00003919	hap1	X	128225985	128235065	NChap1_final_00003919	R_salicifolius_00018463	NChap2_final_00019254
5122	X	3920	14342	NChap1_final_00003920	hap1	X	128235678	128237938	NChap1_final_00003920	R_salicifolius_00018464	NChap2_final_00019255
5125	X	3923	14316	NChap1_final_00003923	hap1	X	128318753	128320864	NChap1_final_00003923	R_salicifolius_00018465	NChap2_final_00019257
5130	X	3928	17844	NChap1_final_00003928	hap1	X	128354950	128373842	NChap1_final_00003928	R_salicifolius_00018466	
5133	X	3930	14308	NChap1_final_00003930	hap1	X	128380724	128397541	NChap1_final_00003930	R_salicifolius_00018468	NChap2_final_00019259
5135	X	3932	14312	NChap1_final_00003932	hap1	X	128534598	128543678	NChap1_final_00003932	R_salicifolius_00018472	NChap2_final_00019262
5143	X	3940	17837	NChap1_final_00003940	hap1	X	128790898	128792428	NChap1_final_00003940	R_salicifolius_00018470	
5156	X	3953	14303	NChap1_final_00003953	hap1	X	129584466	129586949	NChap1_final_00003953	R_salicifolius_00018478	NChap2_final_00020600
5159	X	3955	14306	NChap1_final_00003955	hap1	X	129610807	129618509	NChap1_final_00003955	R_salicifolius_00018477	NChap2_final_00020597
5161	X	3957	14381	NChap1_final_00003957	hap1	X	129687723	129698688	NChap1_final_00003957	R_salicifolius_00018476	NChap2_final_00020596
5163	X	3959	14382	NChap1_final_00003959	hap1	X	129760769	129765627	NChap1_final_00003959	R_salicifolius_00018474	NChap2_final_00020594
5164	X	3960	14383	NChap1_final_00003960	hap1	X	129779351	129788214	NChap1_final_00003960	R_salicifolius_00018473	NChap2_final_00020593
5165	X	3962	17846	NChap1_final_00003962	hap1	X	129836715	129839590	NChap1_final_00003962	R_salicifolius_00018479	
5173	X	3965	14304	NChap1_final_00003965	hap1	X	129936100	129938765	NChap1_final_00003965	R_salicifolius_00018486	NChap2_final_00020604
5174	X	3967	14305	NChap1_final_00003967	hap1	X	129979531	129985009	NChap1_final_00003967	R_salicifolius_00018487	NChap2_final_00020605
5176	X	3969	14321	NChap1_final_00003969	hap1	X	130010793	130013989	NChap1_final_00003969	R_salicifolius_00018491	NChap2_final_00020607
5177	X	3970	14322	NChap1_final_00003970	hap1	X	130015446	130018011	NChap1_final_00003970	R_salicifolius_00018492	NChap2_final_00020608
5182	X	3975	17840	NChap1_final_00003975	hap1	X	130190540	130191900	NChap1_final_00003975	R_salicifolius_00018495	
5199	X	3995	14374	NChap1_final_00003995	hap1	X	130794940	130797094	NChap1_final_00003995	R_salicifolius_00018500	NChap2_final_00019295
5201	X	3997	14376	NChap1_final_00003997	hap1	X	130818096	130819676	NChap1_final_00003997	R_salicifolius_00018501	NChap2_final_00019296
5203	X	3998	14375	NChap1_final_00003998	hap1	X	130837783	130852278	NChap1_final_00003998	R_salicifolius_00018503	NChap2_final_00019297
5204	X	3999	14378	NChap1_final_00003999	hap1	X	130854865	130860525	NChap1_final_00003999	R_salicifolius_00018504	NChap2_final_00019298
5212	X	4001	14338	NChap1_final_00004001	hap1	X	131088069	131095259	NChap1_final_00004001	R_salicifolius_00018511	NChap2_final_00019303
5213	X	4003	14337	NChap1_final_00004003	hap1	X	131111345	131114275	NChap1_final_00004003	R_salicifolius_00018513	NChap2_final_00019304
5230	X	4018	14350	NChap1_final_00004018	hap1	X	131516039	131518848	NChap1_final_00004018	R_salicifolius_00018517	NChap2_final_00019311
5234	X	4021	14349	NChap1_final_00004021	hap1	X	131575798	131581081	NChap1_final_00004021	R_salicifolius_00018521	NChap2_final_00019313
5236	X	4023	14319	NChap1_final_00004023	hap1	X	131616460	131620587	NChap1_final_00004023	R_salicifolius_00018523	NChap2_final_00022563
5241	X	4026	14314	NChap1_final_00004026	hap1	X	131734276	131737299	NChap1_final_00004026	R_salicifolius_00018525	NChap2_final_00022561
5246	X	4029	14357	NChap1_final_00004029	hap1	X	131861185	131867328	NChap1_final_00004029	R_salicifolius_00018526	NChap2_final_00022558
5247	X	4030	14326	NChap1_final_00004030	hap1	X	131904210	131906861	NChap1_final_00004030	R_salicifolius_00018527	NChap2_final_00022557
5251	X	4032	14328	NChap1_final_00004032	hap1	X	131954206	131957101	NChap1_final_00004032	R_salicifolius_00018530	NChap2_final_00022555
5263	X	4042	17855	NChap1_final_00004042	hap1	X	132185557	132187989	NChap1_final_00004042	R_salicifolius_00018533	
5264	X	4043	14385	NChap1_final_00004043	hap1	X	132188988	132196127	NChap1_final_00004043	R_salicifolius_00018534	NChap2_final_00022552
5267	X	4045	14387	NChap1_final_00004045	hap1	X	132228241	132230911	NChap1_final_00004045	R_salicifolius_00018535	NChap2_final_00022548
5269	X	4047	14388	NChap1_final_00004047	hap1	X	132234918	132237398	NChap1_final_00004047	R_salicifolius_00018536	NChap2_final_00022547
5288	X	4062	14408	NChap1_final_00004062	hap1	X	132576822	132580111	NChap1_final_00004062	R_salicifolius_00018538	NChap2_final_00022578
5290	X	4063	14409	NChap1_final_00004063	hap1	X	132581422	132586606	NChap1_final_00004063	R_salicifolius_00018540	NChap2_final_00022579
5293	X	4065	14411	NChap1_final_00004065	hap1	X	132636160	132642072	NChap1_final_00004065	R_salicifolius_00018543	NChap2_final_00022582
5295	X	4067	14370	NChap1_final_00004067	hap1	X	132744086	132760205	NChap1_final_00004067	R_salicifolius_00018544	NChap2_final_00022585
5297	X	4068	14371	NChap1_final_00004068	hap1	X	132761530	132764410	NChap1_final_00004068	R_salicifolius_00018546	NChap2_final_00022586
5301	X	4069	14372	NChap1_final_00004069	hap1	X	132779046	132783361	NChap1_final_00004069	R_salicifolius_00018549	NChap2_final_00022588
5302	X	4070	14373	NChap1_final_00004070	hap1	X	132780579	132783730	NChap1_final_00004070	R_salicifolius_00018550	NChap2_final_00022589
5306	X	4072	14364	NChap1_final_00004072	hap1	X	132807502	132817823	NChap1_final_00004072	R_salicifolius_00018553	NChap2_final_00022590
5309	X	4075	14346	NChap1_final_00004075	hap1	X	132928752	132930598	NChap1_final_00004075	R_salicifolius_00018555	NChap2_final_00022594
5319	X	4079	14358	NChap1_final_00004079	hap1	X	132998334	133006200	NChap1_final_00004079	R_salicifolius_00018564	NChap2_final_00022597
5322	X	4081	14329	NChap1_final_00004081	hap1	X	133163031	133166644	NChap1_final_00004081	R_salicifolius_00018567	NChap2_final_00021717
5326	X	4082	14331	NChap1_final_00004082	hap1	X	133204290	133205108	NChap1_final_00004082	R_salicifolius_00018572	NChap2_final_00021715
5329	X	4084	14451	NChap1_final_00004084	hap1	X	133288218	133291406	NChap1_final_00004084	R_salicifolius_00018573	NChap2_final_00021712
5332	X	4087	14452	NChap1_final_00004087	hap1	X	133297633	133299078	NChap1_final_00004087	R_salicifolius_00018574	NChap2_final_00021711
5333	X	4088	14454	NChap1_final_00004088	hap1	X	133303846	133318286	NChap1_final_00004088	R_salicifolius_00018575	NChap2_final_00021710
5338	X	4090	14453	NChap1_final_00004090	hap1	X	133370918	133374321	NChap1_final_00004090	R_salicifolius_00018579	NChap2_final_00021707
5340	X	4090.5	18353	R_salicifolius_00018581	salicifolius	ScaOOZI_8_HRSCAF_11	13106236	13111101		R_salicifolius_00018581	NChap2_final_00021706
5342	X	4091	14455	NChap1_final_00004091	hap1	X	133375199	133384164	NChap1_final_00004091	R_salicifolius_00018583	NChap2_final_00021705
